RoundID,MatchID,Team Initials,Line-up,Player Name,Position,Event
201,1096,FRA,S,Alex THEPOT,GK,
201,1096,MEX,S,Oscar BONFIGLIO,GK,
201,1096,FRA,S,Marcel LANGILLER,,G40'
201,1096,MEX,S,Juan CARRENO,,G70'
201,1096,FRA,S,Ernest LIBERATI,,
201,1096,MEX,S,Rafael GARZA,C,
201,1096,FRA,S,Andre MASCHINOT,,G43' G87'
201,1096,MEX,S,Hilario LOPEZ,,
201,1096,FRA,S,Etienne MATTLER,,
201,1096,MEX,S,Dionisio MEJIA,,
201,1096,FRA,S,Marcel PINEL,,
201,1096,MEX,S,Felipe ROSAS,,
201,1096,FRA,S,Alex VILLAPLANE,C,
201,1096,MEX,S,Manuel ROSAS,,
201,1096,FRA,S,Lucien LAURENT,,G19'
201,1096,MEX,S,Jose RUIZ,,
201,1096,FRA,S,Marcel CAPELLE,,
201,1096,MEX,S,Alfredo SANCHEZ,,
201,1096,FRA,S,Augustin CHANTREL,,
201,1096,MEX,S,Efrain AMEZCUA,,
201,1096,FRA,S,Edmond DELFOUR,,
201,1096,MEX,S,Luis PEREZ,,
201,1096,FRA,N,Celestin DELMER,,
201,1096,MEX,N,Isidoro SOTA,,
201,1096,FRA,N,Andre TASSIN,,
201,1096,MEX,N,Jesus CASTRO,,
201,1096,FRA,N,Nouma ANDOIRE,,
201,1096,MEX,N,Felipe OLIVARES,,
201,1096,FRA,N,Jean LAURENT,,
201,1096,MEX,N,Raimundo RODRIGUEZ,,
201,1096,FRA,N,Emile VEINANTE,,
201,1096,MEX,N,Roberto GAYON,,
201,1096,MEX,N,Francisco GARZA GUTIERREZ,,
201,1090,USA,S,Jimmy DOUGLAS,GK,
201,1090,BEL,S,Arnold BADJOU,GK,
201,1090,USA,S,Tom FLORIE,C,G45'
201,1090,BEL,S,Jean DE CLERQ,,
201,1090,USA,S,Jimmy GALLAGHER,,
201,1090,BEL,S,Jan DIDDENS,,
201,1090,USA,S,Billy GONSALVES,,
201,1090,BEL,S,Auguste HELLEMANS,,
201,1090,USA,S,Bart McGHEE,,G23'
201,1090,BEL,S,Nikolaas HOYDONCKX,,
201,1090,USA,S,George MOORHOUSE,,
201,1090,BEL,S,Jacques MOESCHAL,,
201,1090,USA,S,Bert PATENAUDE,,G69'
201,1090,BEL,S,Theodore NOUWENS,,
201,1090,USA,S,Ralph TRACY,,
201,1090,BEL,S,Fernand ADAMS,,
201,1090,USA,S,Alexander WOOD,,
201,1090,BEL,S,Louis VERSYP,,
201,1090,USA,S,Andrew AULD,,
201,1090,BEL,S,Bernard VOORHOOF,,
201,1090,USA,S,Jim BROWN,,
201,1090,BEL,S,Pierre BRAINE,C,
201,1090,USA,N,Frank VAUGHN,,
201,1090,BEL,N,Alexis CHANTRAINE,,
201,1090,USA,N,Mike BOOKIE,,
201,1090,BEL,N,Jean DE BIE,,
201,1090,USA,N,Jim GENTLE,,
201,1090,BEL,N,Andre SAEYS,,
201,1090,USA,N,Phil SLONE,,
201,1090,BEL,N,Henri DE DEKEN,,
201,1090,USA,N,Arnie OLIVER,,
201,1090,BEL,N,Gerard DELBEKE,,
201,1093,YUG,S,Milovan JAKSIC,GK,
201,1093,BRA,S,JOEL,GK,
201,1093,YUG,S,Blagoje MARJANOVIC,,
201,1093,BRA,S,TEOPHILO,,
201,1093,YUG,S,Dragan MIHAJLOVIC,,
201,1093,BRA,S,POLY,,
201,1093,YUG,S,Milorad ARSENIJEVIC,,
201,1093,BRA,S,FAUSTO,,
201,1093,YUG,S,Ivica BEK,,G30'
201,1093,BRA,S,PREGUINHO,C,G62'
201,1093,YUG,S,Momcilo DJOKIC,,
201,1093,BRA,S,NILO,,
201,1093,YUG,S,Milutin IVKOVIC,C,
201,1093,BRA,S,BRILHANTE,,
201,1093,YUG,S,Djordje VUJADINOVIC,,
201,1093,BRA,S,ARAKEN,,
201,1093,YUG,S,Aleksandar TIRNANIC,,G21'
201,1093,BRA,S,HERMOGENES,,
201,1093,YUG,S,Branislav SEKULIC,,
201,1093,BRA,S,ITALIA,,
201,1093,YUG,S,Ljubisa STEFANOVIC,,
201,1093,BRA,S,FERNANDO GIUDICELLI,,
201,1093,YUG,N,Dragan TOSIC,,
201,1093,BRA,N,CARVALHO LEITE,,
201,1093,YUG,N,Milan STOJANOVIC,,
201,1093,BRA,N,BENEDICTO,,
201,1093,YUG,N,Teofilo SPASOJEVIC,,
201,1093,BRA,N,OSCARINO,,
201,1093,YUG,N,Branislav HRNJICEK,,
201,1093,BRA,N,BENVENUTTO,,
201,1093,YUG,N,Vlastimir PETKOVIC,,
201,1093,BRA,N,DOCA,,
201,1093,YUG,N,Dragutin NAJDANOVIC,,
201,1093,BRA,N,PAMPLONA,,
201,1093,BRA,N,FORTES,,
201,1093,BRA,N,MANOELZINHO,,
201,1093,BRA,N,IVAN MARIZ,,
201,1093,BRA,N,MODERATO,,
201,1093,BRA,N,VELLOSO,,
201,1093,BRA,N,ZE LUIS,,
201,1093,BRA,N,RUSSINHO,,
201,1098,ROU,S,Ion LAPUSNEANU,GK,
201,1098,PER,S,Juan VALDIVIESO,GK,
201,1098,ROU,S,Ladislau RAFFINSKY,,
201,1098,PER,S,Alejandro VILLANUEVA,,
201,1098,ROU,S,Rudolf BUERGER,,
201,1098,PER,S,Julio LORES,,
201,1098,ROU,S,Adalbert DESU,,G1'
201,1098,PER,S,Placido GALINDO,C,R70'
201,1098,ROU,S,Alfred EISENBEISSER,,
201,1098,PER,S,Domingo GARCIA,,
201,1098,ROU,S,Nicolae KOVACS,,G89'
201,1098,PER,S,Jose Maria LAVALLE,,
201,1098,ROU,S,Constantin STANCIU,,G79'
201,1098,PER,S,Mario DE LAS CASAS,,
201,1098,ROU,S,Adalbert STEINER,,
201,1098,PER,S,Alberto DENEGRI,,
201,1098,ROU,S,Emerich VOGL,C,
201,1098,PER,S,Demetrio NEYRA,,
201,1098,ROU,S,Rudolf WETZER,,
201,1098,PER,S,Alberto SORIA,,
201,1098,ROU,S,Stefan BARBU,,
201,1098,PER,S,Luis SOUZA,,G75'
201,1098,ROU,N,Iosif CZAKO,,
201,1098,PER,N,Jorge PARDON,,
201,1098,ROU,N,Ilile SUBASEANU,,
201,1098,PER,N,Jose FLORES,,
201,1098,ROU,N,Samuel ZAUBER,,
201,1098,PER,N,Antonio MAQUILON,,
201,1098,ROU,N,Corneliu ROBE,,
201,1098,PER,N,Lizardo NUE RODRIGUEZ,,
201,1098,PER,N,Julio QUINTANA,,
201,1098,PER,N,Arturo FERNANDEZ,,
201,1098,PER,N,Pablo PACHECO,,
201,1098,PER,N,Carlos CILLONIZ,,
201,1098,PER,N,Jorge GONGORA,,
201,1098,PER,N,Jorge SARMIENTO,,
201,1098,PER,N,Juan Alfonso VALLE,,
201,1098,PER,N,Eduardo ASTENGO,,
201,1085,ARG,S,Angel BOSSIO,GK,
201,1085,FRA,S,Alex THEPOT,GK,
201,1085,ARG,S,Francisco VARALLO,,
201,1085,FRA,S,Alex VILLAPLANE,C,
201,1085,ARG,S,Pedro SUAREZ,,
201,1085,FRA,S,Lucien LAURENT,,
201,1085,ARG,S,Jose DELLA TORRE,,
201,1085,FRA,S,Marcel CAPELLE,,
201,1085,ARG,S,Juan EVARISTO,,
201,1085,FRA,S,Augustin CHANTREL,,
201,1085,ARG,S,Mario EVARISTO,,
201,1085,FRA,S,Edmond DELFOUR,,
201,1085,ARG,S,Manuel FERREIRA,C,
201,1085,FRA,S,Marcel LANGILLER,,
201,1085,ARG,S,Roberto CERRO,,
201,1085,FRA,S,Ernest LIBERATI,,
201,1085,ARG,S,Ramon MUTTIS,,
201,1085,FRA,S,Andre MASCHINOT,,
201,1085,ARG,S,Luis MONTI,,G81'
201,1085,FRA,S,Etienne MATTLER,,
201,1085,ARG,S,Natalio PERINETTI,,
201,1085,FRA,S,Marcel PINEL,,
201,1085,ARG,N,Alejandro SCOPELLI,,
201,1085,FRA,N,Celestin DELMER,,
201,1085,ARG,N,Carlos SPADARO,,
201,1085,FRA,N,Andre TASSIN,,
201,1085,ARG,N,Carlos PEUCELLE,,
201,1085,FRA,N,Nouma ANDOIRE,,
201,1085,ARG,N,Rodolfo ORLANDINI,,
201,1085,FRA,N,Jean LAURENT,,
201,1085,ARG,N,Fernando PATERNOSTER,,
201,1085,FRA,N,Emile VEINANTE,,
201,1085,ARG,N,Adolfo ZUMELZU,,
201,1085,ARG,N,Guillermo STABILE,,
201,1085,ARG,N,Edmundo PIAGGIO,,
201,1085,ARG,N,Atilio DEMARIA,,
201,1085,ARG,N,Juan BOTASSO,,
201,1085,ARG,N,Alberto CHIVIDINI,,
201,1095,CHI,S,Roberto CORTES,GK,
201,1095,MEX,S,Isidoro SOTA,GK,
201,1095,CHI,S,Victor MORALES,,
201,1095,MEX,S,Luis PEREZ,,
201,1095,CHI,S,Tomas OJEDA,,
201,1095,MEX,S,Felipe ROSAS,,
201,1095,CHI,S,Ulises POIRIER,,
201,1095,MEX,S,Manuel ROSAS,,W51'
201,1095,CHI,S,Guillermo SAAVEDRA,,
201,1095,MEX,S,Jose RUIZ,,
201,1095,CHI,S,Carlos SCHNEBERGER,C,
201,1095,MEX,S,Alfredo SANCHEZ,,
201,1095,CHI,S,Guillermo SUBIABRE,,
201,1095,MEX,S,Juan CARRENO,,
201,1095,CHI,S,Arturo TORRES,,
201,1095,MEX,S,Roberto GAYON,,
201,1095,CHI,S,Carlos VIDAL,,G3' G65'
201,1095,MEX,S,Rafael GARZA,C,
201,1095,CHI,S,Eberardo VILLALOBOS,,
201,1095,MEX,S,Hilario LOPEZ,,
201,1095,CHI,S,Humberto ELGUETA,,
201,1095,MEX,S,Efrain AMEZCUA,,
201,1095,CHI,N,Guillermo RIVEROS,,
201,1095,MEX,N,Oscar BONFIGLIO,,
201,1095,CHI,N,Arturo CODDOU,,
201,1095,MEX,N,Dionisio MEJIA,,
201,1095,CHI,N,Horacio MUNOZ,,
201,1095,MEX,N,Felipe OLIVARES,,
201,1095,CHI,N,Cesar ESPINOZA,,
201,1095,MEX,N,Raimundo RODRIGUEZ,,
201,1095,CHI,N,Casimiro TORRES,,
201,1095,MEX,N,Francisco GARZA GUTIERREZ,,
201,1095,CHI,N,Juan AGUILERA,,
201,1095,MEX,N,Jesus CASTRO,,
201,1095,CHI,N,Guillermo ARELLANO,,
201,1095,CHI,N,Ernesto CHAPARRO,,
201,1092,YUG,S,Milovan JAKSIC,GK,
201,1092,BOL,S,Jesus BERMUDEZ,GK,
201,1092,YUG,S,Blagoje MARJANOVIC,,G65'
201,1092,BOL,S,Jose BUSTAMANTE,,
201,1092,YUG,S,Dragan MIHAJLOVIC,,
201,1092,BOL,S,Casiano CHAVARRIA,,
201,1092,YUG,S,Dragutin NAJDANOVIC,,
201,1092,BOL,S,Segundo DURANDAL,,
201,1092,YUG,S,Ljubisa STEFANOVIC,,
201,1092,BOL,S,Rene FERNANDEZ,,
201,1092,YUG,S,Djordje VUJADINOVIC,,G85'
201,1092,BOL,S,Gumercindo GOMEZ,,
201,1092,YUG,S,Aleksandar TIRNANIC,,
201,1092,BOL,S,Diogenes LARA,,
201,1092,YUG,S,Milorad ARSENIJEVIC,,
201,1092,BOL,S,Rafael MENDEZ,C,
201,1092,YUG,S,Ivica BEK,,G60' G67'
201,1092,BOL,S,Jorge BALDERRAMA,,
201,1092,YUG,S,Momcilo DJOKIC,,
201,1092,BOL,S,Mario ALBORTA,,
201,1092,YUG,S,Milutin IVKOVIC,C,
201,1092,BOL,S,Jorge ARGOTE,,
201,1092,YUG,N,Milan STOJANOVIC,,
201,1092,BOL,N,Miguel BRITO,,
201,1092,YUG,N,Teofilo SPASOJEVIC,,
201,1092,BOL,N,Jose NOYA,,
201,1092,YUG,N,Branislav HRNJICEK,,
201,1092,BOL,N,Miguel MURILLO,,
201,1092,YUG,N,Vlastimir PETKOVIC,,
201,1092,BOL,N,Luis REYES PENARANDA,,
201,1092,YUG,N,Dragan TOSIC,,
201,1092,BOL,N,Eduardo REYES ORTIZ,,
201,1092,YUG,N,Branislav SEKULIC,,
201,1092,BOL,N,Renato SAINZ,,
201,1097,USA,S,Jimmy DOUGLAS,GK,
201,1097,PAR,S,Modesto DENIS,GK,
201,1097,USA,S,Tom FLORIE,C,
201,1097,PAR,S,Eusebio DIAZ,,
201,1097,USA,S,Jimmy GALLAGHER,,
201,1097,PAR,S,Diogenes DOMINGUEZ,,
201,1097,USA,S,Billy GONSALVES,,
201,1097,PAR,S,Romildo ETCHEVERRY,,
201,1097,USA,S,Bart McGHEE,,
201,1097,PAR,S,Delfin BENITEZ CACERES,,
201,1097,USA,S,George MOORHOUSE,,
201,1097,PAR,S,Aurelio GONZALEZ,,
201,1097,USA,S,Bert PATENAUDE,,G10' G15' G50'
201,1097,PAR,S,Jose Leon MIRACCA,,
201,1097,USA,S,Ralph TRACY,,
201,1097,PAR,S,Lino NESSI,,
201,1097,USA,S,Alexander WOOD,,
201,1097,PAR,S,Quiterio OLMEDO,,
201,1097,USA,S,Andrew AULD,,
201,1097,PAR,S,Luis VARGAS PENA,C,
201,1097,USA,S,Jim BROWN,,
201,1097,PAR,S,Francisco AGUIRRE,,
201,1097,USA,N,Frank VAUGHN,,
201,1097,PAR,N,Santiago BENITEZ,,
201,1097,USA,N,Mike BOOKIE,,
201,1097,PAR,N,Gerardo ROMERO,,
201,1097,USA,N,Jim GENTLE,,
201,1097,PAR,N,Eustaquio CHAMORRO,,
201,1097,USA,N,Phil SLONE,,
201,1097,PAR,N,Diego FLORENTIN,,
201,1097,USA,N,Arnie OLIVER,,
201,1097,PAR,N,Bernabe RIVERA,,
201,1097,PAR,N,Jacinto VILLALBA,,
201,1097,PAR,N,Amadeo ORTEGA,,
201,1097,PAR,N,Cayetano CARRERAS SAGUEIR,,
201,1097,PAR,N,Pedro BENITEZ,,
201,1097,PAR,N,Salvador FLORES,,
201,1097,PAR,N,Tranquilino GARCETE,,
201,1099,URU,S,Enrique BALLESTRERO,GK,
201,1099,PER,S,Jorge PARDON,GK,
201,1099,URU,S,Hector CASTRO,,G60'
201,1099,PER,S,Luis SOUZA,,
201,1099,URU,S,Pedro CEA,,
201,1099,PER,S,Eduardo ASTENGO,,
201,1099,URU,S,Lorenzo FERNANDEZ,,
201,1099,PER,S,Mario DE LAS CASAS,,
201,1099,URU,S,Alvaro GESTIDO,,
201,1099,PER,S,Alberto DENEGRI,,
201,1099,URU,S,Victoriano IRIARTE,,
201,1099,PER,S,Placido GALINDO,,
201,1099,URU,S,Jose ANDRADE,,
201,1099,PER,S,Jose Maria LAVALLE,,
201,1099,URU,S,Pedro PETRONE,,
201,1099,PER,S,Antonio MAQUILON,C,
201,1099,URU,S,Domingo TEJERA,,
201,1099,PER,S,Demetrio NEYRA,,
201,1099,URU,S,Santos URDINARAN,,
201,1099,PER,S,Alejandro VILLANUEVA,,
201,1099,URU,S,Jose NASAZZI,C,
201,1099,PER,S,Julio LORES,,
201,1099,URU,N,Juan Carlos CALVO,,
201,1099,PER,N,Lizardo NUE RODRIGUEZ,,
201,1099,URU,N,Miguel CAPPUCCINI,,
201,1099,PER,N,Julio QUINTANA,,
201,1099,URU,N,Conduelo PIRIZ,,
201,1099,PER,N,Arturo FERNANDEZ,,
201,1099,URU,N,Angel MELOGNO,,
201,1099,PER,N,Pablo PACHECO,,
201,1099,URU,N,Emilio RECOBA,,
201,1099,PER,N,Carlos CILLONIZ,,
201,1099,URU,N,Carlos RIOLFO,,
201,1099,PER,N,Jorge GONGORA,,
201,1099,URU,N,Zoilo SALDOMBIDE,,
201,1099,PER,N,Jorge SARMIENTO,,
201,1099,URU,N,Hector SCARONE,,
201,1099,PER,N,Juan Alfonso VALLE,,
201,1099,URU,N,Juan ANSELMO,,
201,1099,PER,N,Domingo GARCIA,,
201,1099,URU,N,Ernesto MASCHERONI,,
201,1099,PER,N,Jose FLORES,,
201,1099,URU,N,Pablo DORADO,,
201,1099,PER,N,Juan VALDIVIESO,,
201,1099,PER,N,Alberto SORIA,,
201,1094,CHI,S,Roberto CORTES,GK,
201,1094,FRA,S,Alex THEPOT,GK,
201,1094,CHI,S,Guillermo RIVEROS,,
201,1094,FRA,S,Emile VEINANTE,,
201,1094,CHI,S,Guillermo SAAVEDRA,,
201,1094,FRA,S,Alex VILLAPLANE,C,
201,1094,CHI,S,Carlos SCHNEBERGER,C,
201,1094,FRA,S,Etienne MATTLER,,
201,1094,CHI,S,Guillermo SUBIABRE,,G65'
201,1094,FRA,S,Marcel PINEL,,
201,1094,CHI,S,Arturo TORRES,,
201,1094,FRA,S,Marcel CAPELLE,,
201,1094,CHI,S,Casimiro TORRES,,
201,1094,FRA,S,Augustin CHANTREL,,
201,1094,CHI,S,Carlos VIDAL,,
201,1094,FRA,S,Edmond DELFOUR,,
201,1094,CHI,S,Eberardo VILLALOBOS,,
201,1094,FRA,S,Celestin DELMER,,
201,1094,CHI,S,Tomas OJEDA,,
201,1094,FRA,S,Marcel LANGILLER,,
201,1094,CHI,S,Ernesto CHAPARRO,,
201,1094,FRA,S,Ernest LIBERATI,,
201,1094,CHI,N,Ulises POIRIER,,
201,1094,FRA,N,Andre MASCHINOT,,
201,1094,CHI,N,Humberto ELGUETA,,
201,1094,FRA,N,Andre TASSIN,,
201,1094,CHI,N,Arturo CODDOU,,
201,1094,FRA,N,Nouma ANDOIRE,,
201,1094,CHI,N,Horacio MUNOZ,,
201,1094,FRA,N,Jean LAURENT,,
201,1094,CHI,N,Cesar ESPINOZA,,
201,1094,FRA,N,Lucien LAURENT,,
201,1094,CHI,N,Victor MORALES,,
201,1094,CHI,N,Juan AGUILERA,,
201,1094,CHI,N,Guillermo ARELLANO,,
201,1086,ARG,S,Angel BOSSIO,GKC,
201,1086,MEX,S,Oscar BONFIGLIO,GK,
201,1086,ARG,S,Atilio DEMARIA,,
201,1086,MEX,S,Juan CARRENO,,
201,1086,ARG,S,Francisco VARALLO,,G53'
201,1086,MEX,S,Roberto GAYON,,G75'
201,1086,ARG,S,Alberto CHIVIDINI,,
201,1086,MEX,S,Francisco GARZA GUTIERREZ,,
201,1086,ARG,S,Jose DELLA TORRE,,
201,1086,MEX,S,Rafael GARZA,C,
201,1086,ARG,S,Rodolfo ORLANDINI,,
201,1086,MEX,S,Hilario LOPEZ,,
201,1086,ARG,S,Fernando PATERNOSTER,,
201,1086,MEX,S,Felipe OLIVARES,,
201,1086,ARG,S,Adolfo ZUMELZU,,G12' G55'
201,1086,MEX,S,Raimundo RODRIGUEZ,,
201,1086,ARG,S,Guillermo STABILE,,G8' G17' G80'
201,1086,MEX,S,Felipe ROSAS,,
201,1086,ARG,S,Carlos SPADARO,,
201,1086,MEX,S,Manuel ROSAS,,P42' G65'
201,1086,ARG,S,Carlos PEUCELLE,,
201,1086,MEX,S,Alfredo SANCHEZ,,
201,1086,ARG,N,Pedro SUAREZ,,
201,1086,MEX,N,Isidoro SOTA,,
201,1086,ARG,N,Edmundo PIAGGIO,,
201,1086,MEX,N,Jesus CASTRO,,
201,1086,ARG,N,Luis MONTI,,
201,1086,MEX,N,Luis PEREZ,,
201,1086,ARG,N,Natalio PERINETTI,,
201,1086,MEX,N,Jose RUIZ,,
201,1086,ARG,N,Alejandro SCOPELLI,,
201,1086,MEX,N,Dionisio MEJIA,,
201,1086,ARG,N,Juan EVARISTO,,
201,1086,MEX,N,Efrain AMEZCUA,,
201,1086,ARG,N,Mario EVARISTO,,
201,1086,ARG,N,Manuel FERREIRA,,
201,1086,ARG,N,Roberto CERRO,,
201,1086,ARG,N,Ramon MUTTIS,,
201,1086,ARG,N,Juan BOTASSO,,
201,1091,BRA,S,VELLOSO,GK,
201,1091,BOL,S,Jesus BERMUDEZ,GK,
201,1091,BRA,S,ZE LUIS,,
201,1091,BOL,S,Jose BUSTAMANTE,,
201,1091,BRA,S,RUSSINHO,,
201,1091,BOL,S,Casiano CHAVARRIA,,
201,1091,BRA,S,PREGUINHO,C,G67' G83'
201,1091,BOL,S,Segundo DURANDAL,,
201,1091,BRA,S,MODERATO,,G37' G73'
201,1091,BOL,S,Rene FERNANDEZ,,
201,1091,BRA,S,HERMOGENES,,
201,1091,BOL,S,Mario ALBORTA,,
201,1091,BRA,S,ITALIA,,
201,1091,BOL,S,Diogenes LARA,,
201,1091,BRA,S,FERNANDO GIUDICELLI,,
201,1091,BOL,S,Rafael MENDEZ,C,
201,1091,BRA,S,CARVALHO LEITE,,
201,1091,BOL,S,Eduardo REYES ORTIZ,,
201,1091,BRA,S,BENEDICTO,,
201,1091,BOL,S,Renato SAINZ,,
201,1091,BRA,S,FAUSTO,,
201,1091,BOL,S,Jorge BALDERRAMA,,
201,1091,BRA,N,JOEL,,
201,1091,BOL,N,Miguel BRITO,,
201,1091,BRA,N,TEOPHILO,,
201,1091,BOL,N,Jose NOYA,,
201,1091,BRA,N,POLY,,
201,1091,BOL,N,Miguel MURILLO,,
201,1091,BRA,N,OSCARINO,,
201,1091,BOL,N,Luis REYES PENARANDA,,
201,1091,BRA,N,NILO,,
201,1091,BOL,N,Jorge ARGOTE,,
201,1091,BRA,N,BRILHANTE,,
201,1091,BOL,N,Gumercindo GOMEZ,,
201,1091,BRA,N,ARAKEN,,
201,1091,BRA,N,BENVENUTTO,,
201,1091,BRA,N,DOCA,,
201,1091,BRA,N,PAMPLONA,,
201,1091,BRA,N,FORTES,,
201,1091,BRA,N,MANOELZINHO,,
201,1091,BRA,N,IVAN MARIZ,,
201,1089,PAR,S,Pedro BENITEZ,GK,
201,1089,BEL,S,Arnold BADJOU,GK,
201,1089,PAR,S,Santiago BENITEZ,,
201,1089,BEL,S,Fernand ADAMS,,
201,1089,PAR,S,Delfin BENITEZ CACERES,,
201,1089,BEL,S,Louis VERSYP,,
201,1089,PAR,S,Eusebio DIAZ,,
201,1089,BEL,S,Pierre BRAINE,C,
201,1089,PAR,S,Salvador FLORES,,
201,1089,BEL,S,Henri DE DEKEN,,
201,1089,PAR,S,Tranquilino GARCETE,,
201,1089,BEL,S,Gerard DELBEKE,,
201,1089,PAR,S,Aurelio GONZALEZ,,
201,1089,BEL,S,Jan DIDDENS,,
201,1089,PAR,S,Lino NESSI,,
201,1089,BEL,S,Auguste HELLEMANS,,
201,1089,PAR,S,Quiterio OLMEDO,,
201,1089,BEL,S,Nikolaas HOYDONCKX,,
201,1089,PAR,S,Luis VARGAS PENA,C,G40'
201,1089,BEL,S,Jacques MOESCHAL,,
201,1089,PAR,S,Gerardo ROMERO,,
201,1089,BEL,S,Theodore NOUWENS,,
201,1089,PAR,N,Eustaquio CHAMORRO,,
201,1089,BEL,N,Andre SAEYS,,
201,1089,PAR,N,Diego FLORENTIN,,
201,1089,BEL,N,Alexis CHANTRAINE,,
201,1089,PAR,N,Bernabe RIVERA,,
201,1089,BEL,N,Jean DE BIE,,
201,1089,PAR,N,Jacinto VILLALBA,,
201,1089,BEL,N,Bernard VOORHOOF,,
201,1089,PAR,N,Amadeo ORTEGA,,
201,1089,BEL,N,Jean DE CLERQ,,
201,1089,PAR,N,Cayetano CARRERAS SAGUEIR,,
201,1089,PAR,N,Jose Leon MIRACCA,,
201,1089,PAR,N,Diogenes DOMINGUEZ,,
201,1089,PAR,N,Romildo ETCHEVERRY,,
201,1089,PAR,N,Modesto DENIS,,
201,1089,PAR,N,Francisco AGUIRRE,,
201,1100,URU,S,Enrique BALLESTRERO,GK,
201,1100,ROU,S,Ion LAPUSNEANU,GK,
201,1100,URU,S,Jose ANDRADE,,
201,1100,ROU,S,Ladislau RAFFINSKY,,
201,1100,URU,S,Juan ANSELMO,,G30'
201,1100,ROU,S,Corneliu ROBE,,
201,1100,URU,S,Pedro CEA,,G35'
201,1100,ROU,S,Rudolf BUERGER,,
201,1100,URU,S,Pablo DORADO,,G7'
201,1100,ROU,S,Adalbert DESU,,
201,1100,URU,S,Lorenzo FERNANDEZ,,
201,1100,ROU,S,Alfred EISENBEISSER,,
201,1100,URU,S,Alvaro GESTIDO,,
201,1100,ROU,S,Nicolae KOVACS,,
201,1100,URU,S,Victoriano IRIARTE,,
201,1100,ROU,S,Emerich VOGL,C,
201,1100,URU,S,Ernesto MASCHERONI,,
201,1100,ROU,S,Rudolf WETZER,,
201,1100,URU,S,Hector SCARONE,,G24'
201,1100,ROU,S,Stefan BARBU,,
201,1100,URU,S,Jose NASAZZI,C,
201,1100,ROU,S,Iosif CZAKO,,
201,1100,URU,N,Domingo TEJERA,,
201,1100,ROU,N,Ilile SUBASEANU,,
201,1100,URU,N,Santos URDINARAN,,
201,1100,ROU,N,Samuel ZAUBER,,
201,1100,URU,N,Juan Carlos CALVO,,
201,1100,ROU,N,Constantin STANCIU,,
201,1100,URU,N,Miguel CAPPUCCINI,,
201,1100,ROU,N,Adalbert STEINER,,
201,1100,URU,N,Conduelo PIRIZ,,
201,1100,URU,N,Angel MELOGNO,,
201,1100,URU,N,Emilio RECOBA,,
201,1100,URU,N,Carlos RIOLFO,,
201,1100,URU,N,Zoilo SALDOMBIDE,,
201,1100,URU,N,Pedro PETRONE,,
201,1100,URU,N,Hector CASTRO,,
201,1084,ARG,S,Angel BOSSIO,GK,
201,1084,CHI,S,Roberto CORTES,GK,
201,1084,ARG,S,Francisco VARALLO,,
201,1084,CHI,S,Victor MORALES,,
201,1084,ARG,S,Jose DELLA TORRE,,
201,1084,CHI,S,Guillermo SAAVEDRA,,
201,1084,ARG,S,Juan EVARISTO,,
201,1084,CHI,S,Guillermo SUBIABRE,C,G15'
201,1084,ARG,S,Mario EVARISTO,,G51'
201,1084,CHI,S,Arturo TORRES,,
201,1084,ARG,S,Manuel FERREIRA,C,
201,1084,CHI,S,Casimiro TORRES,,
201,1084,ARG,S,Rodolfo ORLANDINI,,
201,1084,CHI,S,Carlos VIDAL,,
201,1084,ARG,S,Fernando PATERNOSTER,,
201,1084,CHI,S,Eberardo VILLALOBOS,,
201,1084,ARG,S,Luis MONTI,,
201,1084,CHI,S,Juan AGUILERA,,
201,1084,ARG,S,Carlos PEUCELLE,,
201,1084,CHI,S,Guillermo ARELLANO,,
201,1084,ARG,S,Guillermo STABILE,,G12' G13'
201,1084,CHI,S,Ernesto CHAPARRO,,
201,1084,ARG,N,Edmundo PIAGGIO,,
201,1084,CHI,N,Humberto ELGUETA,,
201,1084,ARG,N,Natalio PERINETTI,,
201,1084,CHI,N,Guillermo RIVEROS,,
201,1084,ARG,N,Alejandro SCOPELLI,,
201,1084,CHI,N,Arturo CODDOU,,
201,1084,ARG,N,Carlos SPADARO,,
201,1084,CHI,N,Horacio MUNOZ,,
201,1084,ARG,N,Pedro SUAREZ,,
201,1084,CHI,N,Cesar ESPINOZA,,
201,1084,ARG,N,Adolfo ZUMELZU,,
201,1084,CHI,N,Carlos SCHNEBERGER,,
201,1084,ARG,N,Roberto CERRO,,
201,1084,CHI,N,Tomas OJEDA,,
201,1084,ARG,N,Ramon MUTTIS,,
201,1084,CHI,N,Ulises POIRIER,,
201,1084,ARG,N,Atilio DEMARIA,,
201,1084,ARG,N,Juan BOTASSO,,
201,1084,ARG,N,Alberto CHIVIDINI,,
202,1088,ARG,S,Juan BOTASSO,GK,
202,1088,USA,S,Jimmy DOUGLAS,GK,
202,1088,ARG,S,Rodolfo ORLANDINI,,
202,1088,USA,S,Tom FLORIE,C,
202,1088,ARG,S,Fernando PATERNOSTER,,
202,1088,USA,S,Jimmy GALLAGHER,,
202,1088,ARG,S,Alejandro SCOPELLI,,G56'
202,1088,USA,S,Billy GONSALVES,,
202,1088,ARG,S,Guillermo STABILE,,G69' G87'
202,1088,USA,S,Bart McGHEE,,
202,1088,ARG,S,Luis MONTI,,G20'
202,1088,USA,S,George MOORHOUSE,,
202,1088,ARG,S,Carlos PEUCELLE,,G80' G85'
202,1088,USA,S,Bert PATENAUDE,,
